label,eiaid,name,utility,source,zipcode,state,latitude,longitude,notes,ISO,Num_ISO
6786b9472a03d4418907c392,5109,PRIMARY SUPPLY RATE D11-Delivery-Subtransmission,DTE Electric,https://www.michigan.gov/-/media/Project/Websites/mpsc/consumer/rate-books/electric/dte/dtee1cur.pdf?rev=b90295fb8e404a03b41c3202ff456b6b,48854,MI,42.5796,-84.4561,"Available to customers desiring service at primary, sub-transmission, or transmission voltage who contract for a specified capacity of not less than 50 kilowatts at a single location. HOURS OF SERVICE: 24 hours, subject to interruption by agreement, or by advance notice.
CURRENT, PHASE AND VOLTAGE: Alternating current, three-phase, nominally at 4,800, 13,200, 24,000, 41,570 or 120,000 volts at the option of the Company.
CONTRACT CAPACITY: Customers shall contract for a specified capacity in kilowatts sufficient to meet normal maximum requirements but not less than 50 kilowatts. The Company undertakes to provide the necessary facilities for a supply of electric power from its primary distribution system at the contract capacity. Any single reading of the demand meter in any month that exceeds the contract capacity then in effect shall become the new contract capacity. The contract capacity for customers served at more than one voltage level shall be the sum of the contract capacities established for each voltage level.",MISO,1
678a9c6743a35b07020be1bf,15477,Rate Schedule GLP - General Lighting and Power Service,Public Service Elec & Gas Co,https://nj.pseg.com/-/media/pseg/public-site/documents/current-electric-tariff/electric-tariff-17-gprc-effective-20250101.ashx,8608,NJ,40.2204,-74.7622,"Delivery service for general purposes at secondary distribution voltages. Customers may either
purchase electric supply from a Third Party Supplier (TPS) or from Public Service&#65533;s Basic Generation
Service default service as detailed in this rate schedule.",PJM,1
678aa0399ea5d869130878ec,15477,LPL - Large Power and Lighting Service - Secondary,Public Service Elec & Gas Co,https://nj.pseg.com/-/media/pseg/public-site/documents/current-electric-tariff/electric-tariff-17-gprc-effective-20250101.ashx,8608,NJ,40.2204,-74.7622,"Delivery service for general purposes at secondary distribution voltages where the customer's
measured peak demand exceeds 150 kilowatts in any month and also at primary distribution voltages.
Customers may either purchase electric supply from a Third Party Supplier (TPS) or from Public
Service's Basic Generation Service default service as detailed in this rate schedule.",PJM,1
678aa7409ea5d869130878ef,15477,LPL - Large Power and Lighting Service - Primary,Public Service Elec & Gas Co,https://nj.pseg.com/-/media/pseg/public-site/documents/current-electric-tariff/electric-tariff-17-gprc-effective-20250101.ashx,8608,NJ,40.2204,-74.7622,"Delivery service for general purposes at secondary distribution voltages where the customer&#65533;s
measured peak demand exceeds 150 kilowatts in any month and also at primary distribution voltages.
Customers may either purchase electric supply from a Third Party Supplier (TPS) or from Public
Service&#65533;s Basic Generation Service default service as detailed in this rate schedule.",PJM,1
678aa86c9ea5d869130878f1,15477,HTS - High Tension Service (Subtransmission),Public Service Elec & Gas Co,https://nj.pseg.com/-/media/pseg/public-site/documents/current-electric-tariff/electric-tariff-17-gprc-effective-20250101.ashx,8608,NJ,40.2204,-74.7622,"Delivery service for general purposes at subtransmission, transmission and high voltages. Customers
may either purchase electric supply from a Third Party Supplier (TPS) or from Public Service&#65533;s Basic
Generation Service default service as detailed in this rate schedule.",PJM,1
678aa9228e0df00fc4011342,15477,HTS - High Tension Service (High Voltage),Public Service Elec & Gas Co,https://nj.pseg.com/-/media/pseg/public-site/documents/current-electric-tariff/electric-tariff-17-gprc-effective-20250101.ashx,8608,NJ,40.2204,-74.7622,"Customers historically served under rate schedule HTS-High Voltage that currently receive service at
lower voltage levels on facilities under FERC jurisdiction as a result of system modifications mandated
by the Company, and that have not changed their usage characteristics will continue to be billed as
High Voltage customers, but will have their usage adjusted solely by a factor based upon the current
Subtransmission and High Voltage Losses, as detailed in the Standard Terms and Conditions, Section
4.3. The current adjustment factor for Subtransmission to High Voltage usage is 1.01526%.",PJM,1
679184913d4e9d27ac0ab9bf,14940,High Tension Power (HT) - Class 4,PECO Energy Co,https://www.peco.com/cdn/assets/v3/assets/blt1b5616c79bacadb4/blt9448ea371fcf175a/67784c8b1931fe6ea36c46e3/Current_Electric_Tariff_Eff_Jan_1_2025.pdf?branch=prod_alias,19034,PA,40.1386,-75.2022,"Untransformed service from the Company's standard high tension lines, where the customer installs, owns, and maintains,
any transforming, switching and other receiving equipment required.",PJM,1
6792727a3226a6c42704e3ab,14940,General Service Polyphase Service (GSA) Class 4,PECO Energy Co,https://azure-na-assets.contentstack.com/v3/assets/blt1b5616c79bacadb4/blt33ee08cc821f52f6/Current_Elec_tariff_eff_Sept_1_2023.pdf,19034,PA,40.1386,-75.2022,"Service through a single metering installation for offices, professional, commercial or industrial establishments,
governmental agencies, and other applications outside the scope of the Residence Service rate schedules. For service
configurations that are nominally 120/208 volts, 3 phase, 4 wires and the service capacity exceeds 750 kVa for transformers
located either inside or outside the building, the only rate option available to the customer will be Rate HT. For service
configurations that are nominally 277/480 volts, 3 phase, 4 wires and capacity exceeds either 750 kVa for transformers
located inside the building or 1,500 kVa for transformers located outside the building, the only rate option available to the
customer will be Rate HT.",PJM,1
6792823ec5506e323e0752dd,14940,General Service Demand Metered (GSA) Single Phase Class 4,PECO Energy Co,https://azure-na-assets.contentstack.com/v3/assets/blt1b5616c79bacadb4/blt3a0887d1e48fa010/676ed78bca088536e14fe11f/Rate_GS_Eff_Jan_1_2025.pdf,19034,PA,40.1386,-75.2022,"Service through a single metering installation for offices, professional, commercial or industrial establishments,
governmental agencies, and other applications outside the scope of the Residence Service rate schedules. For service
configurations that are nominally 120/208 volts, 3 phase, 4 wires and the service capacity exceeds 750 kVa for transformers
located either inside or outside the building, the only rate option available to the customer will be Rate HT. For service
configurations that are nominally 277/480 volts, 3 phase, 4 wires and capacity exceeds either 750 kVa for transformers
located inside the building or 1,500 kVa for transformers located outside the building, the only rate option available to the
customer will be Rate HT.",PJM,1
67928539cbf99770e30b9280,14940,General Service Not Demand Measured (GSA) Single Phase Class 4,PECO Energy Co,https://azure-na-assets.contentstack.com/v3/assets/blt1b5616c79bacadb4/blt3a0887d1e48fa010/676ed78bca088536e14fe11f/Rate_GS_Eff_Jan_1_2025.pdf,19034,PA,40.1386,-75.2022,"Service through a single metering installation for offices, professional, commercial or industrial establishments,
governmental agencies, and other applications outside the scope of the Residence Service rate schedules. For service
configurations that are nominally 120/208 volts, 3 phase, 4 wires and the service capacity exceeds 750 kVa for transformers
located either inside or outside the building, the only rate option available to the customer will be Rate HT. For service
configurations that are nominally 277/480 volts, 3 phase, 4 wires and capacity exceeds either 750 kVa for transformers
located inside the building or 1,500 kVa for transformers located outside the building, the only rate option available to the
customer will be Rate HT.",PJM,1
679402ae213506c9570d69ea,4254,General Service - Secondary (Rate GS) - Tier 1 (0-2000kWh/mo),Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any general use customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Secondary Voltage service for any of the following: (i) standard secondary service, (ii) public potable water pumping and/or waste water system(s), or (iii) resale purposes. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers. Unmetered Billboard Service is not available to Retail Open Access service.",MISO,1
6797c457f7e8f442a406912f,4254,"General Service - Secondary (Rate GS) - Tier 2 (2,001 &#8211; 5,000kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any general use customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Secondary Voltage service for any of the following: (i) standard secondary service, (ii) public potable water pumping and/or waste water system(s), or (iii) resale purposes. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers. Unmetered Billboard Service is not available to Retail Open Access service.",MISO,1
6797c4afa98b143a720384dd,4254,"General Service - Secondary (Rate GS) - Tier 3 (5,001 &#8211; 10,000kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any general use customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Secondary Voltage service for any of the following: (i) standard secondary service, (ii) public potable water pumping and/or waste water system(s), or (iii) resale purposes. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers. Unmetered Billboard Service is not available to Retail Open Access service.",MISO,1
6797c50bf7e8f442a4069130,4254,"General Service - Secondary (Rate GS) - Tier 4 (10,001 &#8211; 30,000kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any general use customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Secondary Voltage service for any of the following: (i) standard secondary service, (ii) public potable water pumping and/or waste water system(s), or (iii) resale purposes. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers. Unmetered Billboard Service is not available to Retail Open Access service.",MISO,1
6797c559f31c5f6fa10488ae,4254,"General Service - Secondary (Rate GS) - Tier 5 (30,001 &#8211; 50,000kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any general use customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Secondary Voltage service for any of the following: (i) standard secondary service, (ii) public potable water pumping and/or waste water system(s), or (iii) resale purposes. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers. Unmetered Billboard Service is not available to Retail Open Access service.",MISO,1
6797d13576f47af195009aab,4254,"General Service - Secondary (Rate GS) - Tier 6 (50,001 &#8211; 75,000kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any general use customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Secondary Voltage service for any of the following: (i) standard secondary service, (ii) public potable water pumping and/or waste water system(s), or (iii) resale purposes. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers. Unmetered Billboard Service is not available to Retail Open Access service.",MISO,1
6797d3a776f47af195009aac,4254,"General Service - Secondary (Rate GS) - Tier 7 (75,0001 &#8211; 100,000kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any general use customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Secondary Voltage service for any of the following: (i) standard secondary service, (ii) public potable water pumping and/or waste water system(s), or (iii) resale purposes. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers. Unmetered Billboard Service is not available to Retail Open Access service.",MISO,1
6797d40cf31c5f6fa10488b1,4254,"General Service - Secondary (Rate GS) - Tier 8 (100,001 &#8211; 150,000kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any general use customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Secondary Voltage service for any of the following: (i) standard secondary service, (ii) public potable water pumping and/or waste water system(s), or (iii) resale purposes. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers. Unmetered Billboard Service is not available to Retail Open Access service.",MISO,1
6797d45f76f47af195009aad,4254,"General Service - Secondary (Rate GS) - Tier 9 (150,001 &#8211; 250,000kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any general use customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Secondary Voltage service for any of the following: (i) standard secondary service, (ii) public potable water pumping and/or waste water system(s), or (iii) resale purposes. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers. Unmetered Billboard Service is not available to Retail Open Access service.",MISO,1
6797d4cca98b143a720384df,4254,"General Service - Secondary (Rate GS) - Tier 10 (250,000kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any general use customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Secondary Voltage service for any of the following: (i) standard secondary service, (ii) public potable water pumping and/or waste water system(s), or (iii) resale purposes. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers. Unmetered Billboard Service is not available to Retail Open Access service.",MISO,1
6797d7bd9fc0d7a5900ecfee,4254,"General Service Secondary Time of Use (GSTU) - Tier 1 (0 &#8211; 2,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, General Service Secondary Time-of-Use Rate GSTU is available to any Full Service Customer taking service at the Company&#65533;s Secondary Voltage level.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers.
This rate shall not be taken in conjunction with any other Demand Response Program or Net Metering.",MISO,1
6797f9d3f31c5f6fa10488b4,4254,"General Service Secondary Time of Use (GSTU) - Tier 2 (2,001 &#8211; 5,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, General Service Secondary Time-of-Use Rate GSTU is available to any Full Service Customer taking service at the Company&#65533;s Secondary Voltage level.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers.
This rate shall not be taken in conjunction with any other Demand Response Program or Net Metering.",MISO,1
6797fa529fc0d7a5900ecff0,4254,"General Service Secondary Time of Use (GSTU) - Tier 3 (5,001 &#8211; 10,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, General Service Secondary Time-of-Use Rate GSTU is available to any Full Service Customer taking service at the Company&#65533;s Secondary Voltage level.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers.
This rate shall not be taken in conjunction with any other Demand Response Program or Net Metering.",MISO,1
6797faab76f47af195009ab4,4254,"General Service Secondary Time of Use (GSTU) - Tier 4 (10,001 &#8211; 30,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, General Service Secondary Time-of-Use Rate GSTU is available to any Full Service Customer taking service at the Company&#65533;s Secondary Voltage level.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers.
This rate shall not be taken in conjunction with any other Demand Response Program or Net Metering.",MISO,1
67990aafd6afc20d4f097920,4254,"General Service Secondary Time of Use (GSTU) - Tier 5 (30,001 &#8211; 50,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, General Service Secondary Time-of-Use Rate GSTU is available to any Full Service Customer taking service at the Company&#65533;s Secondary Voltage level.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers.
This rate shall not be taken in conjunction with any other Demand Response Program or Net Metering.",MISO,1
67990ddb21210eab8c028d5e,4254,"General Service Secondary Time of Use (GSTU) - Tier 6 (50,001 &#8211; 75,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, General Service Secondary Time-of-Use Rate GSTU is available to any Full Service Customer taking service at the Company&#65533;s Secondary Voltage level.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers.
This rate shall not be taken in conjunction with any other Demand Response Program or Net Metering.",MISO,1
67990e4fec72985ac10d29ea,4254,"General Service Secondary Time of Use (GSTU) - Tier 7 (75,0001 &#8211; 100,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, General Service Secondary Time-of-Use Rate GSTU is available to any Full Service Customer taking service at the Company&#65533;s Secondary Voltage level.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers.
This rate shall not be taken in conjunction with any other Demand Response Program or Net Metering.",MISO,1
67990ec6f31c5f6fa10488b5,4254,"General Service Secondary Time of Use (GSTU) - Tier 8 (100,001 &#8211; 150,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, General Service Secondary Time-of-Use Rate GSTU is available to any Full Service Customer taking service at the Company&#65533;s Secondary Voltage level.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers.
This rate shall not be taken in conjunction with any other Demand Response Program or Net Metering.",MISO,1
67990f6ef31c5f6fa10488b7,4254,"General Service Secondary Time of Use (GSTU)  - Tier 9 (150,001 &#8211; 250,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, General Service Secondary Time-of-Use Rate GSTU is available to any Full Service Customer taking service at the Company&#65533;s Secondary Voltage level.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers.
This rate shall not be taken in conjunction with any other Demand Response Program or Net Metering.",MISO,1
6799105114aacca2b20f1f3c,4254,"General Service Secondary Time of Use (GSTU) - Tier 10 (250,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, General Service Secondary Time-of-Use Rate GSTU is available to any Full Service Customer taking service at the Company&#65533;s Secondary Voltage level.
This rate is not available for: (i) private family dwellings, (ii) lighting service except for private streets, mobile home parks or service to temporary lighting installations, (iii) heating water for industrial processing, (iv) resale for lighting service, or (v) new or expanded service for resale to residential customers.
This rate shall not be taken in conjunction with any other Demand Response Program or Net Metering.",MISO,1
679925ff76f47af195009ab8,4254,"General Demand Service - Secondary (Rate GSD) - Tier 2 (2,001 &#8211; 5,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any customer desiring Secondary Voltage service, either for general use or resale purposes, where the Peak Demand is 5 kW or more. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service, (iii) resale for lighting service, or (iv) new or expanded service for resale to residential customers.",MISO,1
6799272aa7a6d9817308a3b1,4254,"General Demand Service - Secondary (Rate GSD) - Tier 3 (5,001 &#8211; 10,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any customer desiring Secondary Voltage service, either for general use or resale purposes, where the Peak Demand is 5 kW or more. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service, (iii) resale for lighting service, or (iv) new or expanded service for resale to residential customers.",MISO,1
679927b18d85a6076a096dae,4254,"General Demand Service - Secondary (Rate GSD) - Tier 4 (10,001 &#8211; 30,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any customer desiring Secondary Voltage service, either for general use or resale purposes, where the Peak Demand is 5 kW or more. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service, (iii) resale for lighting service, or (iv) new or expanded service for resale to residential customers.",MISO,1
6799285356bdc88e6209772c,4254,"General Demand Service - Secondary (Rate GSD) - Tier 5 (30,001 &#8211; 50,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any customer desiring Secondary Voltage service, either for general use or resale purposes, where the Peak Demand is 5 kW or more. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service, (iii) resale for lighting service, or (iv) new or expanded service for resale to residential customers.",MISO,1
679928be56bdc88e6209772e,4254,"General Demand Service - Secondary (Rate GSD) - Tier 6 (50,001 &#8211; 75,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any customer desiring Secondary Voltage service, either for general use or resale purposes, where the Peak Demand is 5 kW or more. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service, (iii) resale for lighting service, or (iv) new or expanded service for resale to residential customers.",MISO,1
67992a488d85a6076a096db0,4254,"General Demand Service - Secondary (Rate GSD) - Tier 7 (75,0001 &#8211; 100,000 kWh/mo)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.ashx,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any customer desiring Secondary Voltage service, either for general use or resale purposes, where the Peak Demand is 5 kW or more. This rate is also available for service to any Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for: (i) private family dwellings, (ii) lighting service, (iii) resale for lighting service, or (iv) new or expanded service for resale to residential customers.",MISO,1
6799327ca7a6d9817308a3b3,4254,"General Service - Primary, CVL 1 (Rate GP) - Tier 1 (0 &#8211; 2,000 kWh/mo.)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.pdf,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Primary Voltage service for general use or for public potable water pumping and/or waste water system(s).
This rate is available to existing Full Service Customers with an electric generating facility interconnected at a primary voltage level utilizing General Service Primary Rate GP for standby service on or before June 7, 2012. The amount of retail usage shall be determined on an hourly basis. Customers with a generating installation are required to have an Interval Data Meter.
This rate is not available to a Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for lighting service, except for temporary service for lighting installations.",MISO,1
6799536e851e38b45e03851e,4254,"General Service - Primary, CVL 1 (Rate GP) - Tier 2 (2,001 &#8211; 5,000 kWh/mo.)",Consumers Energy Co,https://www.consumersenergy.com/-/media/CE/Documents/rates/electric-rate-book.pdf,49503,MI,42.9659,-85.6527,"Subject to any restrictions, this rate is available to any customer, political subdivision or agency of the State of Michigan, either acting separately or in combinations permitted under the laws of this state, desiring Primary Voltage service for general use or for public potable water pumping and/or waste water system(s).
This rate is available to existing Full Service Customers with an electric generating facility interconnected at a primary voltage level utilizing General Service Primary Rate GP for standby service on or before June 7, 2012. The amount of retail usage shall be determined on an hourly basis. Customers with a generating installation are required to have an Interval Data Meter.
This rate is not available to a Primary Rate Customer where the Company elects to provide one transformation from the available Primary Voltage to another available Primary Voltage desired by the customer.
This rate is not available for lighting service, except for temporary service for lighting installations.",MISO,1
